marital,age,job,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
0,49,blue-collar,1,0,143,1,0,3,6,may,83,1,-1,0,3,0
0,38,admin.,1,0,393,0,0,3,6,may,184,2,-1,0,3,0
1,43,blue-collar,0,0,98,1,0,3,6,may,235,1,-1,0,3,0
1,33,management,2,0,0,1,0,3,6,may,290,1,-1,0,3,0
1,55,blue-collar,1,0,224,1,0,3,6,may,232,1,-1,0,3,0
1,38,blue-collar,1,0,757,1,0,3,6,may,133,1,-1,0,3,0
1,49,services,1,0,245,1,1,3,6,may,318,1,-1,0,3,0
1,40,management,1,0,8486,0,0,3,6,may,260,3,-1,0,3,0
1,43,admin.,3,0,350,0,0,3,6,may,437,1,-1,0,3,0
1,38,blue-collar,1,0,20,1,0,3,6,may,402,1,-1,0,3,0
1,58,services,1,0,1667,1,1,3,6,may,85,1,-1,0,3,0
1,57,technician,3,0,345,1,0,3,6,may,125,1,-1,0,3,0
1,32,unemployed,1,0,10,1,0,3,6,may,501,4,-1,0,3,0
1,56,management,2,0,830,1,1,3,6,may,1201,1,-1,0,3,1
2,58,blue-collar,3,0,29,1,0,3,6,may,253,1,-1,0,3,0
2,60,retired,1,0,545,1,0,3,6,may,1030,1,-1,0,3,1
1,37,technician,2,0,8730,1,0,3,6,may,149,1,-1,0,3,0
2,46,technician,2,0,477,1,0,3,6,may,114,1,-1,0,3,0
1,27,admin.,1,0,4,1,0,3,6,may,243,1,-1,0,3,0
1,43,blue-collar,1,0,1205,1,0,3,6,may,769,2,-1,0,3,0
0,32,technician,1,0,0,1,1,3,6,may,135,3,-1,0,3,0
0,40,admin.,1,0,263,1,0,3,6,may,231,1,-1,0,3,0
1,38,admin.,1,0,1,0,0,3,6,may,76,1,-1,0,3,0
1,34,blue-collar,1,0,283,0,1,3,6,may,199,1,-1,0,3,0
1,47,blue-collar,0,0,206,1,0,3,6,may,152,1,-1,0,3,0
1,42,housemaid,0,0,17,1,0,3,6,may,124,1,-1,0,3,0
1,48,technician,1,0,141,1,1,3,6,may,424,1,-1,0,3,0
0,29,self-employed,2,0,16,1,0,3,6,may,43,1,-1,0,3,0
1,50,services,1,0,206,1,0,3,6,may,154,1,-1,0,3,0
1,52,technician,3,0,7,0,0,3,6,may,203,2,-1,0,3,0
1,50,management,2,0,0,0,0,3,6,may,326,1,-1,0,3,0
1,58,retired,2,0,0,0,0,3,6,may,393,1,-1,0,3,0
2,46,blue-collar,0,0,1927,1,0,3,6,may,241,3,-1,0,3,0
1,38,technician,1,0,284,1,0,3,6,may,483,1,-1,0,3,0
1,46,blue-collar,1,0,1660,1,0,3,6,may,259,1,-1,0,3,0
0,32,services,1,0,406,1,0,3,6,may,227,1,-1,0,3,0
1,51,blue-collar,0,0,230,1,0,3,6,may,673,1,-1,0,3,0
0,39,admin.,1,0,-25,1,0,3,6,may,576,1,-1,0,3,0
1,48,admin.,1,0,182,1,0,3,6,may,180,2,-1,0,3,0
1,36,entrepreneur,2,0,1169,1,0,3,6,may,168,2,-1,0,3,0
2,34,admin.,1,0,67,1,0,3,6,may,90,1,-1,0,3,0
1,40,technician,1,0,77,0,0,3,6,may,505,1,-1,0,3,0
1,43,unemployed,1,0,0,1,0,3,6,may,245,1,-1,0,3,0
2,52,blue-collar,0,0,55,1,1,3,6,may,186,1,-1,0,3,0
1,33,technician,1,1,72,1,0,3,6,may,623,1,-1,0,3,0
0,49,management,2,0,163,1,0,3,6,may,496,3,-1,0,3,0
0,32,management,2,0,151,1,0,3,6,may,118,1,-1,0,3,0
0,39,admin.,1,0,113,1,0,3,6,may,342,1,-1,0,3,0
1,40,blue-collar,1,0,0,1,0,3,6,may,225,1,-1,0,3,0
0,38,technician,2,0,9,1,0,3,6,may,185,3,-1,0,3,0
1,43,management,1,0,375,1,0,3,6,may,196,2,-1,0,3,0
1,39,services,1,0,1142,1,0,3,6,may,276,1,-1,0,3,0
1,54,blue-collar,0,0,2102,1,0,3,6,may,76,1,-1,0,3,0
0,38,technician,2,0,4325,1,0,3,6,may,87,1,-1,0,3,0
1,40,blue-collar,1,0,217,1,0,3,6,may,195,1,-1,0,3,0
1,55,admin.,1,0,131,1,0,3,6,may,744,1,-1,0,3,0
1,42,management,2,0,1680,1,0,3,6,may,765,1,-1,0,3,0
1,39,blue-collar,1,0,0,1,0,3,6,may,262,1,-1,0,3,0
1,40,blue-collar,0,0,46,1,0,3,6,may,119,1,-1,0,3,0
1,32,blue-collar,1,0,320,1,0,3,6,may,198,2,-1,0,3,0
1,55,admin.,1,0,183,1,0,3,6,may,150,1,-1,0,3,0
1,45,blue-collar,1,0,39,0,0,3,6,may,241,1,-1,0,3,0
0,35,management,2,0,560,1,0,3,6,may,181,1,-1,0,3,0
2,58,technician,1,0,469,0,0,3,6,may,196,1,-1,0,3,0
1,35,admin.,1,0,530,1,0,3,6,may,149,1,-1,0,3,0
1,49,services,0,0,61,1,0,3,6,may,246,1,-1,0,3,0
0,34,technician,2,0,242,1,0,3,6,may,112,1,-1,0,3,0
1,36,blue-collar,1,0,139,1,0,3,6,may,309,2,-1,0,3,0
0,24,self-employed,1,0,0,1,0,3,6,may,278,1,-1,0,3,0
1,34,technician,1,0,367,1,0,3,6,may,140,1,-1,0,3,0
2,51,admin.,1,0,228,1,0,3,6,may,136,1,-1,0,3,0
0,39,technician,3,0,45248,1,0,3,6,may,1623,1,-1,0,3,1
1,50,self-employed,3,0,-84,1,0,3,6,may,101,1,-1,0,3,0
0,32,services,1,0,310,1,0,3,6,may,144,1,-1,0,3,0
1,42,blue-collar,3,0,132,1,0,3,6,may,238,1,-1,0,3,0
1,50,technician,1,0,797,1,0,3,6,may,354,1,-1,0,3,0
1,40,services,1,0,71,0,0,3,6,may,79,1,-1,0,3,0
2,46,management,3,0,2,1,0,3,6,may,187,1,-1,0,3,0
1,37,management,2,0,231,1,1,3,6,may,451,2,-1,0,3,0
1,34,blue-collar,1,0,270,1,1,3,6,may,159,1,-1,0,3,0
1,44,blue-collar,1,0,274,1,1,3,6,may,409,1,-1,0,3,0
0,40,admin.,1,0,-109,1,1,3,6,may,170,1,-1,0,3,0
1,37,technician,1,0,1,1,0,3,6,may,608,1,-1,0,3,1
0,33,blue-collar,1,1,-60,0,0,3,6,may,243,1,-1,0,3,0
1,35,blue-collar,1,0,89,1,0,3,6,may,145,2,-1,0,3,0
2,58,blue-collar,1,0,-11,0,0,3,6,may,112,1,-1,0,3,0
1,39,blue-collar,0,0,0,1,0,3,6,may,262,2,-1,0,3,0
1,43,blue-collar,1,0,-509,1,0,3,6,may,124,1,-1,0,3,0
1,39,unemployed,0,0,408,1,0,3,6,may,53,1,-1,0,3,0
0,36,services,0,0,58,1,0,3,6,may,134,1,-1,0,3,0
0,57,retired,1,0,1640,0,1,3,6,may,204,4,-1,0,3,0
0,36,admin.,1,0,20,1,0,3,6,may,186,1,-1,0,3,0
1,50,blue-collar,0,0,71,1,0,3,6,may,678,1,-1,0,3,0
1,55,blue-collar,1,0,52,1,0,3,6,may,182,1,-1,0,3,0
1,44,self-employed,2,0,292,1,0,3,6,may,162,1,-1,0,3,0
2,44,services,1,0,424,1,0,3,6,may,27,1,-1,0,3,0
0,39,housemaid,0,0,109,1,0,3,6,may,699,3,-1,0,3,0
1,46,blue-collar,3,0,1044,1,0,3,6,may,43,1,-1,0,3,0
1,39,blue-collar,1,0,983,1,0,3,6,may,97,1,-1,0,3,0
1,34,admin.,1,0,869,0,0,3,6,may,1677,1,-1,0,3,1
1,40,blue-collar,0,0,668,1,0,3,6,may,283,2,-1,0,3,0
1,50,management,2,0,964,1,0,3,6,may,323,1,-1,0,3,0
0,31,management,1,0,301,1,0,3,6,may,82,1,-1,0,3,0
0,37,admin.,1,0,140,1,0,3,6,may,310,1,-1,0,3,0
0,39,management,1,0,1877,1,0,3,6,may,185,1,-1,0,3,0
1,51,blue-collar,0,0,1127,1,0,3,6,may,47,1,-1,0,3,0
1,41,technician,1,0,871,1,0,3,6,may,145,1,-1,0,3,0
1,41,technician,1,0,767,1,1,3,6,may,204,1,-1,0,3,0
1,43,blue-collar,1,0,0,0,0,3,6,may,187,1,-1,0,3,0
0,30,services,1,0,209,1,0,3,6,may,30,2,-1,0,3,0
2,54,management,0,0,0,0,0,3,6,may,472,1,-1,0,3,0
2,43,blue-collar,1,0,110,1,1,3,6,may,448,1,-1,0,3,0
2,59,management,2,0,-76,1,1,3,6,may,264,1,-1,0,3,0
1,47,technician,3,0,178,1,0,3,6,may,169,1,-1,0,3,0
1,40,blue-collar,0,0,-66,1,0,3,6,may,288,1,-1,0,3,0
1,32,technician,1,0,0,1,0,3,6,may,176,2,-1,0,3,0
1,29,blue-collar,1,0,1,1,0,3,6,may,215,1,-1,0,3,0
1,36,blue-collar,1,0,0,1,0,3,6,may,337,1,-1,0,3,0
1,55,unemployed,2,0,5345,0,0,3,6,may,278,1,-1,0,3,0
2,30,blue-collar,1,0,-209,1,0,3,6,may,188,2,-1,0,3,0
0,39,admin.,1,0,0,1,0,3,6,may,174,2,-1,0,3,0
2,39,blue-collar,1,0,42,1,0,3,6,may,226,2,-1,0,3,0
2,50,blue-collar,1,0,41,1,0,3,6,may,190,1,-1,0,3,0
1,44,blue-collar,1,0,-99,1,0,3,6,may,111,2,-1,0,3,0
0,37,technician,1,0,17,1,0,3,6,may,164,1,-1,0,3,0
1,46,admin.,0,0,276,1,1,3,6,may,157,2,-1,0,3,0
0,32,technician,3,0,-170,0,0,3,6,may,46,1,-1,0,3,0
0,37,management,2,0,230,1,1,3,6,may,374,1,-1,0,3,0
1,29,blue-collar,1,0,9,1,0,3,6,may,349,1,-1,0,3,0
1,41,blue-collar,1,0,946,1,0,3,6,may,325,1,-1,0,3,0
1,45,blue-collar,0,0,1297,1,0,3,6,may,233,2,-1,0,3,0
2,57,retired,1,0,-331,1,0,3,6,may,531,1,-1,0,3,0
0,48,blue-collar,1,0,44,1,0,3,6,may,153,1,-1,0,3,0
1,60,retired,1,1,15,0,0,3,6,may,80,1,-1,0,3,0
0,26,admin.,1,0,712,1,0,3,6,may,232,1,-1,0,3,0
1,58,retired,1,0,5435,1,0,3,6,may,118,1,-1,0,3,0
1,34,admin.,1,0,507,1,0,3,6,may,190,1,-1,0,3,0
2,55,unemployed,1,0,387,1,0,3,6,may,918,1,-1,0,3,1
1,41,blue-collar,0,0,0,1,1,3,6,may,238,1,-1,0,3,0
2,50,management,1,0,1716,1,0,3,6,may,82,1,-1,0,3,0
1,49,entrepreneur,1,0,167,1,1,3,6,may,198,3,-1,0,3,0
1,44,admin.,3,0,40,0,1,3,6,may,160,2,-1,0,3,0
1,44,blue-collar,0,0,148,1,0,3,6,may,211,1,-1,0,3,0
1,31,technician,1,0,17,1,1,3,6,may,120,1,-1,0,3,0
0,34,blue-collar,2,0,1011,1,0,3,6,may,136,1,-1,0,3,0
0,46,management,3,0,1527,1,0,3,6,may,269,1,-1,0,3,0
1,42,management,2,0,744,0,0,3,6,may,157,1,-1,0,3,0
1,52,admin.,1,0,484,1,0,3,6,may,128,1,-1,0,3,0
0,29,management,2,0,0,1,0,3,6,may,211,1,-1,0,3,0
1,53,retired,0,0,136,1,0,3,6,may,267,2,-1,0,3,0
1,43,blue-collar,1,0,1335,1,0,3,6,may,371,2,-1,0,3,0
1,38,management,1,0,517,1,0,3,6,may,288,2,-1,0,3,0
1,46,management,2,0,459,1,0,3,6,may,221,1,-1,0,3,0
2,48,management,3,0,549,1,0,3,6,may,427,1,-1,0,3,0
2,30,admin.,1,0,83,1,1,3,6,may,310,1,-1,0,3,0
1,44,blue-collar,0,0,213,0,0,3,6,may,158,1,-1,0,3,0
1,31,housemaid,0,0,203,1,0,3,6,may,604,3,-1,0,3,0
0,42,services,1,0,518,1,0,3,6,may,198,1,-1,0,3,0
0,40,management,2,0,3877,1,0,3,6,may,145,1,-1,0,3,0
1,52,admin.,1,0,1236,1,0,3,6,may,247,1,-1,0,3,0
2,45,blue-collar,1,0,756,1,0,3,6,may,179,2,-1,0,3,0
1,48,blue-collar,1,0,157,1,0,3,6,may,73,1,-1,0,3,0
1,45,blue-collar,0,0,-66,1,0,3,6,may,263,2,-1,0,3,0
1,34,blue-collar,3,0,245,1,0,3,6,may,13,1,-1,0,3,0
1,34,blue-collar,0,0,-144,1,0,3,6,may,79,2,-1,0,3,0
1,46,blue-collar,1,0,71,1,0,3,6,may,416,1,-1,0,3,0
2,49,services,1,0,505,1,0,3,6,may,162,1,-1,0,3,0
1,50,technician,0,0,249,1,0,3,6,may,129,1,-1,0,3,0
0,34,admin.,1,0,0,1,0,3,6,may,150,1,-1,0,3,0
0,40,unemployed,1,0,11,1,0,3,6,may,43,1,-1,0,3,0
1,36,admin.,1,0,639,1,0,3,6,may,191,1,-1,0,3,0
2,59,blue-collar,3,0,124,1,0,3,6,may,26,1,-1,0,3,0
1,45,blue-collar,1,0,82,1,0,3,6,may,250,1,-1,0,3,0
1,36,self-employed,2,0,107,1,0,3,6,may,146,1,-1,0,3,0
1,56,services,1,0,473,1,0,3,6,may,416,1,-1,0,3,0
2,42,services,1,0,372,1,1,3,6,may,121,2,-1,0,3,0
1,30,admin.,1,0,46,1,0,3,6,may,114,2,-1,0,3,0
0,30,student,2,0,34,1,0,3,6,may,289,1,-1,0,3,0
1,47,self-employed,3,0,935,1,0,3,6,may,225,1,-1,0,3,0
1,33,blue-collar,1,0,-10,1,0,3,6,may,123,1,-1,0,3,0
1,36,admin.,1,0,-106,1,0,3,6,may,130,2,-1,0,3,0
2,39,services,0,0,471,1,0,3,6,may,161,2,-1,0,3,0
2,56,admin.,1,0,778,1,0,3,6,may,149,2,-1,0,3,0
2,39,blue-collar,3,0,170,1,0,3,6,may,268,2,-1,0,3,0
1,42,technician,1,0,315,1,0,3,6,may,259,2,-1,0,3,0
1,52,blue-collar,1,0,3165,0,0,3,6,may,26,1,-1,0,3,0
2,36,admin.,1,0,131,1,0,3,6,may,153,1,-1,0,3,0
1,35,entrepreneur,1,1,204,1,0,3,6,may,424,2,-1,0,3,0
1,47,technician,1,0,83,1,0,3,6,may,179,2,-1,0,3,0
2,59,services,1,0,0,1,1,3,6,may,97,1,-1,0,3,0
1,57,blue-collar,0,0,5431,1,1,3,6,may,383,1,-1,0,3,0
1,38,management,3,0,1759,1,0,3,6,may,440,1,-1,0,3,0
1,46,unemployed,1,0,-125,1,0,3,6,may,23,1,-1,0,3,0
1,34,blue-collar,1,0,0,0,0,3,6,may,195,1,-1,0,3,0
0,28,services,1,0,5090,1,0,3,6,may,1297,3,-1,0,3,1
1,38,technician,3,0,573,1,0,3,6,may,87,1,-1,0,3,0
1,56,blue-collar,1,0,1602,1,0,3,6,may,427,1,-1,0,3,0
0,41,blue-collar,0,1,-137,1,1,3,6,may,189,1,-1,0,3,0
1,52,technician,3,0,0,0,0,3,6,may,195,1,-1,0,3,0
1,54,services,1,0,193,0,0,3,6,may,179,1,-1,0,3,0
1,61,retired,1,0,195,1,1,3,6,may,179,1,-1,0,3,0
1,53,entrepreneur,1,0,288,0,0,3,6,may,69,1,-1,0,3,0
1,47,technician,1,0,19,1,0,3,6,may,105,2,-1,0,3,0
1,53,blue-collar,0,0,25,1,0,3,6,may,266,3,-1,0,3,0
1,46,services,1,0,216,1,0,3,6,may,524,2,-1,0,3,0
2,39,blue-collar,0,0,190,1,1,3,6,may,96,2,-1,0,3,0
2,56,technician,1,0,99,1,0,3,6,may,155,2,-1,0,3,0
2,55,services,0,0,2298,1,0,3,6,may,162,2,-1,0,3,0
1,44,management,2,0,17,1,0,3,6,may,352,2,-1,0,3,0
1,37,technician,0,0,0,1,0,3,6,may,76,4,-1,0,3,0
1,35,blue-collar,0,0,0,1,0,3,6,may,154,2,-1,0,3,0
1,55,blue-collar,1,0,840,1,0,3,6,may,310,2,-1,0,3,0
1,37,services,1,0,358,1,0,3,6,may,390,3,-1,0,3,0
0,30,technician,1,0,0,1,0,3,6,may,369,1,-1,0,3,0
1,37,blue-collar,0,0,-325,1,1,3,6,may,112,2,-1,0,3,0
0,36,technician,1,0,-15,1,0,3,6,may,341,3,-1,0,3,0
1,38,technician,1,0,581,1,0,3,6,may,79,1,-1,0,3,0
2,41,admin.,0,0,4070,1,0,3,6,may,140,2,-1,0,3,0
1,48,retired,1,0,74,0,1,3,6,may,315,1,-1,0,3,0
2,55,services,1,0,141,1,0,3,6,may,262,2,-1,0,3,0
2,28,services,1,0,89,0,0,3,6,may,174,2,-1,0,3,0
1,54,services,1,1,0,1,0,3,6,may,138,3,-1,0,3,0
1,30,blue-collar,1,0,450,0,0,3,6,may,526,2,-1,0,3,0
1,48,technician,2,0,310,0,0,3,6,may,135,1,-1,0,3,0
1,31,self-employed,1,0,0,1,0,3,6,may,36,5,-1,0,3,0
1,38,blue-collar,1,0,384,1,0,3,6,may,1906,3,-1,0,3,0
1,37,blue-collar,1,0,395,1,0,3,6,may,219,2,-1,0,3,0
0,37,services,3,0,-118,1,0,3,6,may,147,2,-1,0,3,0
1,56,blue-collar,0,0,5,1,1,3,6,may,407,2,-1,0,3,0
1,51,blue-collar,1,0,50,1,1,3,6,may,121,1,-1,0,3,0
1,39,blue-collar,1,0,285,1,1,3,6,may,209,1,-1,0,3,0
1,49,technician,3,0,15,0,0,3,6,may,92,2,-1,0,3,0
1,51,blue-collar,0,0,653,1,1,3,6,may,208,1,-1,0,3,0
1,43,self-employed,1,0,918,1,0,3,6,may,193,1,-1,0,3,0
1,32,services,1,0,243,1,1,3,6,may,144,1,-1,0,3,0
0,29,technician,2,0,405,1,0,3,6,may,65,1,-1,0,3,0
2,48,management,2,0,1328,1,0,3,6,may,339,1,-1,0,3,0
1,55,services,0,0,255,1,0,3,6,may,285,1,-1,0,3,0
1,53,blue-collar,1,0,3397,1,0,3,6,may,231,1,-1,0,3,0
1,47,technician,3,0,2106,1,0,3,6,may,168,1,-1,0,3,0
1,39,management,2,0,2877,1,0,3,6,may,278,1,-1,0,3,0
0,31,blue-collar,2,0,60,1,1,3,6,may,389,1,-1,0,3,0
1,39,blue-collar,0,0,2226,1,0,3,6,may,158,1,-1,0,3,0
1,40,blue-collar,0,0,2880,1,0,3,6,may,145,2,-1,0,3,0
0,40,technician,3,0,-5,1,0,3,6,may,78,2,-1,0,3,0
1,48,technician,1,0,147,0,0,3,6,may,142,3,-1,0,3,0
2,33,technician,1,0,7,1,1,3,6,may,87,1,-1,0,3,0
1,40,technician,1,0,109,1,0,3,6,may,147,2,-1,0,3,0
1,59,retired,0,0,-119,1,0,3,6,may,289,1,-1,0,3,0
1,30,technician,1,0,484,1,0,3,6,may,703,1,-1,0,3,1
0,31,management,2,0,1852,1,0,3,6,may,170,3,-1,0,3,0
1,35,unemployed,1,0,533,1,0,3,6,may,802,1,-1,0,3,0
2,54,technician,1,0,21,1,0,3,6,may,381,2,-1,0,3,0
0,34,admin.,3,0,2434,1,0,3,6,may,218,4,-1,0,3,0
1,32,technician,1,0,90,1,1,3,6,may,57,2,-1,0,3,0
2,56,admin.,3,0,4246,1,0,3,6,may,304,2,-1,0,3,0
0,32,admin.,2,0,395,1,0,3,6,may,241,3,-1,0,3,0
1,42,blue-collar,0,0,15,1,0,3,6,may,230,1,-1,0,3,0
1,33,services,2,0,85,0,0,3,6,may,262,3,-1,0,3,0
1,52,entrepreneur,2,0,-184,1,1,3,6,may,392,2,-1,0,3,0
1,52,services,1,0,660,0,0,3,6,may,201,2,-1,0,3,0
2,52,blue-collar,0,1,-183,1,0,3,6,may,145,1,-1,0,3,0
2,30,unemployed,1,0,1144,1,0,3,6,may,252,1,-1,0,3,0
2,44,services,1,0,1,1,0,3,6,may,235,4,-1,0,3,0
1,35,admin.,1,0,69,1,1,3,6,may,235,2,-1,0,3,0
0,55,management,1,0,220,1,0,3,6,may,328,2,-1,0,3,0
1,33,blue-collar,0,0,332,1,0,3,6,may,116,2,-1,0,3,0
0,37,blue-collar,1,0,240,1,0,3,6,may,246,1,-1,0,3,0
0,42,technician,1,0,0,1,0,3,6,may,293,1,-1,0,3,0
1,43,unemployed,1,0,0,1,0,3,6,may,37,2,-1,0,3,0
1,38,entrepreneur,2,0,898,1,0,3,6,may,132,2,-1,0,3,0
1,37,technician,1,0,123,1,1,3,6,may,530,2,-1,0,3,0
0,31,student,1,0,252,1,0,3,6,may,175,3,-1,0,3,0
1,41,management,2,0,65,1,0,3,6,may,524,2,-1,0,3,0
1,41,technician,1,0,-366,1,1,3,6,may,29,3,-1,0,3,0
0,29,student,1,0,209,1,0,3,6,may,311,2,-1,0,3,0
0,38,admin.,1,0,221,1,0,3,6,may,211,2,-1,0,3,0
2,44,self-employed,2,0,4,1,0,3,6,may,312,3,-1,0,3,0
1,39,admin.,1,0,104,1,0,3,6,may,412,1,-1,0,3,0
0,28,technician,1,0,312,1,0,3,6,may,392,1,-1,0,3,0
1,33,blue-collar,1,0,-349,1,0,3,6,may,191,1,-1,0,3,0
1,41,services,3,0,4,0,0,3,6,may,284,2,-1,0,3,0
1,40,blue-collar,0,0,-322,1,1,3,6,may,144,1,-1,0,3,0
1,29,admin.,1,0,-150,1,0,3,6,may,328,1,-1,0,3,0
1,38,management,3,0,1349,1,0,3,6,may,100,1,-1,0,3,0
1,32,admin.,2,0,281,1,0,3,6,may,226,1,-1,0,3,0
1,45,services,1,0,1259,1,0,3,6,may,507,1,-1,0,3,0
0,33,admin.,1,0,101,1,0,3,6,may,392,1,-1,0,3,0
1,34,blue-collar,1,0,848,1,0,3,6,may,684,2,-1,0,3,0
1,41,entrepreneur,3,0,89,1,0,3,6,may,333,2,-1,0,3,0
1,41,blue-collar,1,0,140,1,0,3,6,may,311,3,-1,0,3,0
0,35,admin.,1,0,148,1,0,3,6,may,128,2,-1,0,3,0
0,40,technician,1,0,200,1,0,3,6,may,322,2,-1,0,3,0
1,60,self-employed,0,0,46,1,0,3,6,may,202,4,-1,0,3,0
2,47,services,1,0,201,1,0,3,6,may,92,2,-1,0,3,0
1,46,blue-collar,0,0,530,1,0,3,6,may,739,3,-1,0,3,0
0,31,blue-collar,1,0,0,1,0,3,6,may,273,2,-1,0,3,0
1,49,self-employed,1,0,1,1,0,3,6,may,260,3,-1,0,3,0
1,29,blue-collar,1,0,43,1,0,3,6,may,268,2,-1,0,3,0
0,31,management,2,0,-173,1,0,3,6,may,396,2,-1,0,3,0
1,38,management,2,0,389,1,0,3,6,may,262,1,-1,0,3,0
1,37,blue-collar,0,0,215,1,1,3,6,may,308,3,-1,0,3,0
1,35,technician,1,0,-131,1,0,3,6,may,467,2,-1,0,3,0
0,31,management,1,0,783,1,0,3,6,may,320,1,-1,0,3,0
1,41,admin.,1,0,0,1,0,3,6,may,160,3,-1,0,3,0
1,46,services,3,0,80,1,0,3,6,may,245,2,-1,0,3,0
2,40,services,1,0,105,1,0,3,6,may,189,2,-1,0,3,0
1,29,admin.,1,0,182,1,1,3,6,may,477,1,-1,0,3,0
1,49,admin.,1,0,82,1,0,3,6,may,310,1,-1,0,3,0
1,42,management,2,0,0,1,0,3,6,may,65,3,-1,0,3,0
1,54,services,1,0,510,1,0,3,6,may,196,2,-1,0,3,0
0,40,management,2,0,242,1,0,3,6,may,221,2,-1,0,3,0
1,53,admin.,1,0,244,1,1,3,6,may,197,2,-1,0,3,0
1,49,management,2,0,92,1,0,3,6,may,221,2,-1,0,3,0
1,40,blue-collar,0,1,0,1,0,3,6,may,64,2,-1,0,3,0
0,29,student,1,0,948,1,0,3,6,may,75,2,-1,0,3,0
1,36,blue-collar,0,0,23,1,0,3,6,may,400,2,-1,0,3,0
1,37,technician,1,0,710,1,0,3,6,may,378,3,-1,0,3,0
1,39,services,1,0,1205,1,0,3,6,may,118,2,-1,0,3,0
1,36,technician,1,0,368,1,1,3,6,may,1597,2,-1,0,3,1
1,44,entrepreneur,2,0,1631,1,0,3,6,may,346,2,-1,0,3,0
1,40,admin.,1,0,6,1,0,3,6,may,60,3,-1,0,3,0
1,49,blue-collar,1,0,26,1,0,3,6,may,276,2,-1,0,3,0
0,30,technician,3,0,-48,1,0,3,6,may,152,2,-1,0,3,0
1,57,management,2,0,2142,1,0,3,6,may,251,3,-1,0,3,0
0,24,services,1,0,77,1,1,3,6,may,390,2,-1,0,3,0
1,46,blue-collar,3,0,401,1,0,3,6,may,306,2,-1,0,3,0
1,33,admin.,1,0,21,0,0,3,6,may,189,3,-1,0,3,0
2,43,services,1,0,0,1,0,3,6,may,125,2,-1,0,3,0
0,43,admin.,1,0,-497,1,0,3,6,may,234,2,-1,0,3,0
2,40,blue-collar,0,0,369,0,0,3,6,may,79,2,-1,0,3,0
0,44,technician,3,0,78,1,0,3,6,may,13,6,-1,0,3,0
0,35,technician,2,0,226,1,1,3,6,may,283,3,-1,0,3,0
1,47,technician,1,0,503,1,0,3,6,may,109,2,-1,0,3,0
1,33,blue-collar,1,0,372,1,0,3,6,may,132,2,-1,0,3,0
1,31,admin.,1,0,0,1,1,3,6,may,144,2,-1,0,3,0
2,40,blue-collar,1,0,0,1,0,3,6,may,121,2,-1,0,3,0
1,36,entrepreneur,2,0,125,1,0,3,6,may,95,3,-1,0,3,0
2,56,retired,0,0,4,1,0,3,6,may,31,3,-1,0,3,0
0,40,admin.,3,0,419,1,0,3,6,may,112,3,-1,0,3,0
2,41,admin.,1,0,322,1,0,3,6,may,87,4,-1,0,3,0
1,53,retired,1,0,303,1,0,3,6,may,593,2,-1,0,3,0
1,39,blue-collar,1,0,607,1,0,3,6,may,99,2,-1,0,3,0
2,44,blue-collar,1,0,579,1,0,3,6,may,198,2,-1,0,3,0
1,38,admin.,1,0,3047,1,0,3,6,may,285,2,-1,0,3,0
2,54,technician,1,0,83,1,0,3,6,may,190,3,-1,0,3,0
1,58,management,2,0,68,1,0,3,6,may,172,5,-1,0,3,0
1,52,blue-collar,0,0,58,1,0,3,6,may,213,3,-1,0,3,0
0,28,admin.,1,0,251,1,0,3,6,may,178,2,-1,0,3,0
1,36,blue-collar,1,0,688,1,0,3,6,may,174,2,-1,0,3,0
1,60,retired,0,0,364,1,0,3,6,may,631,2,-1,0,3,0
2,42,services,1,0,55,1,0,3,6,may,176,5,-1,0,3,0
1,42,admin.,1,0,101,1,0,3,6,may,32,3,-1,0,3,0
1,44,management,2,0,105,1,0,3,6,may,1529,2,-1,0,3,0
2,51,blue-collar,0,0,325,1,0,3,6,may,254,2,-1,0,3,0
1,49,blue-collar,0,0,198,1,0,3,6,may,200,2,-1,0,3,0
1,47,entrepreneur,3,0,209,1,0,3,6,may,135,2,-1,0,3,0
1,37,blue-collar,1,0,183,1,0,3,6,may,112,4,-1,0,3,0
1,34,management,2,0,105,1,0,3,6,may,314,3,-1,0,3,0
1,35,services,1,0,109,1,0,3,6,may,597,3,-1,0,3,0
0,35,blue-collar,1,0,376,1,1,3,6,may,207,3,-1,0,3,0
1,40,blue-collar,0,0,-7,1,0,3,6,may,410,2,-1,0,3,0
1,55,technician,1,0,0,0,0,3,6,may,160,3,-1,0,3,0
1,55,retired,1,0,143,1,0,3,6,may,42,3,-1,0,3,0
0,35,management,2,0,550,1,0,3,6,may,55,2,-1,0,3,0
1,57,blue-collar,0,0,162,1,0,3,6,may,155,2,-1,0,3,0
1,53,management,2,0,115,1,0,3,6,may,336,3,-1,0,3,0
1,41,blue-collar,0,0,512,1,0,3,6,may,233,2,-1,0,3,0
1,57,blue-collar,3,0,807,1,0,3,6,may,211,2,-1,0,3,0
1,45,blue-collar,3,0,248,1,0,3,6,may,88,5,-1,0,3,0
1,43,blue-collar,0,0,1211,1,0,3,6,may,208,3,-1,0,3,0
1,56,self-employed,3,0,7,0,0,3,6,may,305,2,-1,0,3,0
1,31,entrepreneur,2,0,281,1,0,3,6,may,206,2,-1,0,3,0
